Linear,FreqDis,ERB,Log
0.485354444554766,0.447441355555682,0.445945450699312,0.6710348241297
0.488910282466359,0.538876528872162,0.495650709782553,0.851933726377936
0.422239349800441,0.349527618988747,0.373115869376815,0.470038272099799
